index,month,day,time,temperature,irradiance,
5002,7,28,1100,26,849,
5003,7,28,1200,27.9,889,
5004,7,28,1300,29.2,881,
5005,7,28,1400,31,828,
5006,7,28,1500,31.1,721,
5007,7,28,1600,31.2,571,
5008,7,28,1700,30.9,398,
5009,7,28,1800,30.2,210,
5010,7,28,1900,28.4,67,
5011,7,28,2000,26.3,1,
5012,7,28,2100,25,1,
5013,7,28,2200,21.8,1,
5014,7,28,2300,20.5,1,
5015,7,28,2400,18.8,1,
5016,7,29,100,17.5,0,
5017,7,29,200,16.5,0,
5018,7,29,300,15.8,0,
5019,7,29,400,15.2,0,
5020,7,29,500,14.8,3,
5021,7,29,600,15.6,99,
5022,7,29,700,20.1,267,
5023,7,29,800,21.1,453,
5024,7,29,900,24.8,623,
5025,7,29,1000,25.9,763,
5026,7,29,1100,26.4,853,
5027,7,29,1200,28.1,897,
5028,7,29,1300,29.9,893,
5029,7,29,1400,31.2,834,
5030,7,29,1500,32.4,727,
5031,7,29,1600,33,584,
5032,7,29,1700,33.5,408,
5033,7,29,1800,32.1,225,
5034,7,29,1900,30.1,58,
5035,7,29,2000,27.9,1,
5036,7,29,2100,26.1,1,
5037,7,29,2200,22.7,1,
5038,7,29,2300,19.9,1,
5039,7,29,2400,18.5,0,
5040,7,30,100,17.3,0,
5041,7,30,200,16.5,0,
5042,7,30,300,16.1,0,
5043,7,30,400,15,0,
5044,7,30,500,13.6,2,
5045,7,30,600,15.3,99,
5046,7,30,700,19.3,269,
5047,7,30,800,23.1,453,
5048,7,30,900,23.7,625,
5049,7,30,1000,25.1,761,
5050,7,30,1100,27.8,863,
5051,7,30,1200,29.1,900,
5052,7,30,1300,30.7,872,
5053,7,30,1400,31.9,819,
5054,7,30,1500,33.1,714,
5055,7,30,1600,33.9,557,
5056,7,30,1700,33.9,390,
5057,7,30,1800,33.6,208,
5058,7,30,1900,31.5,50,
5059,7,30,2000,29.1,1,
5060,7,30,2100,27.6,1,
5061,7,30,2200,23.9,1,
5062,7,30,2300,21.9,1,
5063,7,30,2400,20.5,1,
5064,7,31,100,19.1,1,
5065,7,31,200,18.4,0,
5066,7,31,300,17.6,0,
5067,7,31,400,17.1,0,
5068,7,31,500,16.2,2,
5069,7,31,600,16.6,79,
5070,7,31,700,21.1,246,
5071,7,31,800,23.8,406,
5072,7,31,900,25.8,567,
5073,7,31,1000,27,714,
5074,7,31,1100,28.4,837,
5075,7,31,1200,30.7,855,
5076,7,31,1300,32.9,867,
5077,7,31,1400,34.2,818,
5078,7,31,1500,35.5,698,
5079,7,31,1600,37.2,544,
5080,7,31,1700,37.2,384,
5081,7,31,1800,36.9,192,
5082,7,31,1900,34.4,45,
5083,7,31,2000,31.8,1,
5084,7,31,2100,29.2,0,
5085,7,31,2200,25.4,1,
5086,7,31,2300,23.1,1,
5087,7,31,2400,22.6,1,
5088,8,1,100,21.6,1,
5089,8,1,200,20.3,1,
5090,8,1,300,19,1,
5091,8,1,400,18.2,0,
5092,8,1,500,17.7,1,
5093,8,1,600,18,68,
5094,8,1,700,21.6,243,
5095,8,1,800,24.7,427,
5096,8,1,900,27.2,596,
5097,8,1,1000,28.4,736,
5098,8,1,1100,31.3,837,
5099,8,1,1200,32.7,884,
5100,8,1,1300,34.7,874,
5101,8,1,1400,37.1,819,
5102,8,1,1500,39.2,710,
5103,8,1,1600,39.7,532,
5104,8,1,1700,39.8,367,
5105,8,1,1800,38.8,189,
5106,8,1,1900,36.3,49,
5107,8,1,2000,32.9,1,
5108,8,1,2100,29.7,0,
5109,8,1,2200,25.7,1,
5110,8,1,2300,25.1,1,
5111,8,1,2400,23.5,1,
5112,8,2,100,22,1,
5113,8,2,200,20.8,1,
5114,8,2,300,19.6,0,
5115,8,2,400,18.5,0,
5116,8,2,500,18,2,
5117,8,2,600,19,78,
5118,8,2,700,23.2,251,
5119,8,2,800,25.9,426,
5120,8,2,900,28.2,592,
5121,8,2,1000,29.9,734,
5122,8,2,1100,32.2,837,
5123,8,2,1200,34.3,869,
5124,8,2,1300,36.1,860,
5125,8,2,1400,38.8,798,
5126,8,2,1500,40.2,680,
5127,8,2,1600,40.6,540,
5128,8,2,1700,40.7,373,
5129,8,2,1800,40.3,189,
5130,8,2,1900,37.2,38,
5131,8,2,2000,34.9,1,
5132,8,2,2100,30.2,0,
5133,8,2,2200,26.3,1,
5134,8,2,2300,26.1,1,
5135,8,2,2400,24,1,
5136,8,3,100,23.2,1,
5137,8,3,200,22.1,1,
5138,8,3,300,20.5,0,
5139,8,3,400,19.9,0,
5140,8,3,500,18.4,1,
5141,8,3,600,19.3,68,
5142,8,3,700,23.3,226,
5143,8,3,800,25.6,411,
5144,8,3,900,28.2,586,
5145,8,3,1000,30.8,731,
5146,8,3,1100,32.7,822,
5147,8,3,1200,34.6,870,
5148,8,3,1300,37.4,859,
5149,8,3,1400,38.8,802,
5150,8,3,1500,39.4,682,
5151,8,3,1600,39.6,526,
5152,8,3,1700,39.7,355,
5153,8,3,1800,38.4,176,
5154,8,3,1900,35.7,33,
5155,8,3,2000,33.9,1,
5156,8,3,2100,30.9,0,
5157,8,3,2200,27.3,1,
5158,8,3,2300,24.6,1,
5159,8,3,2400,23.6,1,
5160,8,4,100,22.7,1,
5161,8,4,200,21.1,1,
5162,8,4,300,20.4,0,
5163,8,4,400,19.7,0,
5164,8,4,500,19,2,
5165,8,4,600,19.5,72,
5166,8,4,700,21.4,87,
5167,8,4,800,24.8,198,
5168,8,4,900,26.4,638,
5169,8,4,1000,27.9,943,
5170,8,4,1100,29.3,825,
5171,8,4,1200,32.7,912,
5172,8,4,1300,34.5,831,
5173,8,4,1400,33.9,339,
5174,8,4,1500,36,757,
5175,8,4,1600,36.1,573,
5176,8,4,1700,35.7,366,
5177,8,4,1800,33.7,158,
5178,8,4,1900,32.3,29,
5179,8,4,2000,27.5,1,
5180,8,4,2100,25,1,
5181,8,4,2200,22.7,1,
5182,8,4,2300,20.9,1,
5183,8,4,2400,20.2,0,
5184,8,5,100,18.6,0,
5185,8,5,200,17.7,0,
5186,8,5,300,16.7,0,
5187,8,5,400,16.6,0,
5188,8,5,500,15.4,1,
5189,8,5,600,16.4,77,
5190,8,5,700,18.2,225,
5191,8,5,800,24.1,451,
5192,8,5,900,23.8,333,
5193,8,5,1000,26.3,763,
5194,8,5,1100,28.2,511,
5195,8,5,1200,26.8,231,
5196,8,5,1300,27.3,571,
5197,8,5,1400,29.6,399,
5198,8,5,1500,30.2,916,
5199,8,5,1600,30.7,186,
5200,8,5,1700,30.6,207,
5201,8,5,1800,30.8,148,
5202,8,5,1900,28.6,37,
5203,8,5,2000,25.3,1,
5204,8,5,2100,22.7,1,
5205,8,5,2200,21,1,
5206,8,5,2300,20.7,0,
5207,8,5,2400,19.7,0,
5208,8,6,100,18.8,0,
5209,8,6,200,17.9,0,
5210,8,6,300,17.7,0,
5211,8,6,400,17.1,0,
5212,8,6,500,16.5,0,
5213,8,6,600,15.9,33,
5214,8,6,700,17.9,238,
5215,8,6,800,23.3,422,
5216,8,6,900,25.9,600,
5217,8,6,1000,25.9,741,
5218,8,6,1100,27.7,839,
5219,8,6,1200,29.1,882,
5220,8,6,1300,31.4,873,
5221,8,6,1400,33.2,874,
5222,8,6,1500,34.1,739,
5223,8,6,1600,34.3,416,
5224,8,6,1700,33.5,100,
5225,8,6,1800,30.1,73,
5226,8,6,1900,29.3,28,
5227,8,6,2000,27.4,1,
5228,8,6,2100,26.4,1,
5229,8,6,2200,25.8,1,
5230,8,6,2300,22.6,1,
5231,8,6,2400,21.6,1,
5232,8,7,100,20.4,0,
5233,8,7,200,19.4,0,
5234,8,7,300,19.2,0,
5235,8,7,400,18.9,0,
5236,8,7,500,18.2,0,
5237,8,7,600,18.1,35,
5238,8,7,700,18.4,82,
5239,8,7,800,23.8,383,
5240,8,7,900,26.2,495,
5241,8,7,1000,27.4,725,
5242,8,7,1100,28.6,800,
5243,8,7,1200,29.8,493,
5244,8,7,1300,32.2,1121,
5245,8,7,1400,33,786,
5246,8,7,1500,34.4,673,
5247,8,7,1600,35.2,623,
5248,8,7,1700,35.2,488,
5249,8,7,1800,34.2,149,
5250,8,7,1900,29.4,30,
5251,8,7,2000,27.4,1,
5252,8,7,2100,25.8,1,
5253,8,7,2200,23.7,1,
5254,8,7,2300,22.4,1,
5255,8,7,2400,20.8,0,
5256,8,8,100,20.1,0,
5257,8,8,200,19,0,
5258,8,8,300,17.7,0,
5259,8,8,400,17.2,0,
5260,8,8,500,16.7,0,
5261,8,8,600,17.6,46,
5262,8,8,700,21.1,193,
5263,8,8,800,23.9,369,
5264,8,8,900,24.7,540,
5265,8,8,1000,26.9,688,
5266,8,8,1100,28.7,786,
5267,8,8,1200,30.3,839,
5268,8,8,1300,32.3,850,
5269,8,8,1400,34.6,889,
5270,8,8,1500,34.8,622,
5271,8,8,1600,35.1,178,
5272,8,8,1700,32.7,102,
5273,8,8,1800,28.7,8,
5274,8,8,1900,26.2,3,
5275,8,8,2000,26,1,
5276,8,8,2100,22.9,1,
5277,8,8,2200,23.7,0,
5278,8,8,2300,23.3,0,
5279,8,8,2400,21.4,0,
5280,8,9,100,21,0,
5281,8,9,200,20.7,0,
5282,8,9,300,20,0,
5283,8,9,400,18.6,0,
5284,8,9,500,19.2,0,
5285,8,9,600,18.2,43,
5286,8,9,700,20.2,193,
5287,8,9,800,21.3,364,
5288,8,9,900,24.6,568,
5289,8,9,1000,26.5,523,
5290,8,9,1100,28.6,762,
5291,8,9,1200,29.7,842,
5292,8,9,1300,31.7,866,
5293,8,9,1400,32.6,734,
5294,8,9,1500,33.9,837,
5295,8,9,1600,32.6,135,
5296,8,9,1700,32.1,123,
5297,8,9,1800,30.4,29,
5298,8,9,1900,29.3,9,
5299,8,9,2000,28.2,1,
5300,8,9,2100,27.1,1,
5301,8,9,2200,27.3,1,
5302,8,9,2300,24.7,1,
5303,8,9,2400,23.6,1,
5304,8,10,100,22.6,0,
5305,8,10,200,20.5,0,
5306,8,10,300,19.1,0,
5307,8,10,400,18.4,0,
5308,8,10,500,18.7,0,
5309,8,10,600,19.4,59,
5310,8,10,700,22.2,227,
5311,8,10,800,23.8,395,
5312,8,10,900,24.4,684,
5313,8,10,1000,25.6,407,
5314,8,10,1100,27.8,922,
5315,8,10,1200,30,906,
5316,8,10,1300,32.3,883,
5317,8,10,1400,34,827,
5318,8,10,1500,34.6,708,
5319,8,10,1600,35.1,558,
5320,8,10,1700,34.5,199,
5321,8,10,1800,31.7,50,
5322,8,10,1900,27.3,3,
5323,8,10,2000,27.3,1,
5324,8,10,2100,26.3,1,
5325,8,10,2200,23.7,1,
5326,8,10,2300,21.9,1,
5327,8,10,2400,22.3,0,
5328,8,11,100,20.3,0,
5329,8,11,200,18.1,0,
5330,8,11,300,17.8,0,
5331,8,11,400,17,0,
5332,8,11,500,16.1,0,
5333,8,11,600,16.7,57,
5334,8,11,700,20.8,218,
5335,8,11,800,23.2,404,
5336,8,11,900,25.9,579,
5337,8,11,1000,26.6,714,
5338,8,11,1100,28.8,808,
5339,8,11,1200,30.4,856,
5340,8,11,1300,31,432,
5341,8,11,1400,32.9,824,
5342,8,11,1500,33.9,685,
5343,8,11,1600,33.8,211,
5344,8,11,1700,32.9,310,
5345,8,11,1800,32.1,112,
5346,8,11,1900,30.6,32,
5347,8,11,2000,28.8,1,
5348,8,11,2100,27.1,1,
5349,8,11,2200,26,1,
5350,8,11,2300,23.3,1,
5351,8,11,2400,22,1,
5352,8,12,100,20.3,0,
5353,8,12,200,20.6,0,
5354,8,12,300,18.9,0,
5355,8,12,400,17.4,0,
5356,8,12,500,17.2,0,
5357,8,12,600,16.6,45,
5358,8,12,700,19.7,205,
5359,8,12,800,21.9,390,
5360,8,12,900,23,563,
5361,8,12,1000,25.4,701,
5362,8,12,1100,27.7,805,
5363,8,12,1200,28.2,846,
5364,8,12,1300,30.1,846,
5365,8,12,1400,31.1,711,
5366,8,12,1500,31.7,676,
5367,8,12,1600,31.8,500,
5368,8,12,1700,31.6,324,
5369,8,12,1800,30.3,146,
5370,8,12,1900,27.9,11,
5371,8,12,2000,25.8,1,
5372,8,12,2100,24.4,1,
5373,8,12,2200,23,1,
5374,8,12,2300,21.9,1,
5375,8,12,2400,19.4,0,
5376,8,13,100,17.8,0,
5377,8,13,200,16,0,
5378,8,13,300,15.2,0,
5379,8,13,400,14.1,0,
5380,8,13,500,14,0,
5381,8,13,600,14.1,45,
5382,8,13,700,17.1,226,
5383,8,13,800,21.7,394,
5384,8,13,900,20.5,428,
5385,8,13,1000,21.9,424,
5386,8,13,1100,22.9,543,
5387,8,13,1200,24.8,860,
5388,8,13,1300,26.4,894,
5389,8,13,1400,27.6,823,
5390,8,13,1500,26.9,584,
5391,8,13,1600,27.4,524,
5392,8,13,1700,25.9,145,
5393,8,13,1800,25.4,116,
5394,8,13,1900,23.6,7,
5395,8,13,2000,21.8,1,
5396,8,13,2100,20.5,0,
5397,8,13,2200,19.6,0,
5398,8,13,2300,19.1,0,
5399,8,13,2400,19,0,
5400,8,14,100,19,0,
5401,8,14,200,18.6,0,
5402,8,14,300,18.1,0,
5403,8,14,400,17.9,0,
5404,8,14,500,17.7,0,
5405,8,14,600,15.7,35,
5406,8,14,700,16.7,96,
5407,8,14,800,19.1,414,
5408,8,14,900,20.3,589,
5409,8,14,1000,20.8,737,
5410,8,14,1100,23.5,693,
5411,8,14,1200,24.6,713,
5412,8,14,1300,25.6,899,
5413,8,14,1400,27.1,828,
5414,8,14,1500,27.6,715,
5415,8,14,1600,28.4,578,
5416,8,14,1700,28.4,383,
5417,8,14,1800,28,169,
5418,8,14,1900,25,16,
5419,8,14,2000,23.3,1,
5420,8,14,2100,21.4,1,
5421,8,14,2200,18.4,0,
5422,8,14,2300,16.1,0,
5423,8,14,2400,15.1,0,
5424,8,15,100,13.6,0,
5425,8,15,200,12.2,0,
5426,8,15,300,11.5,0,
5427,8,15,400,10.8,0,
5428,8,15,500,10.2,0,
5429,8,15,600,10.7,58,
5430,8,15,700,15.3,227,
5431,8,15,800,18.4,415,
5432,8,15,900,19.3,612,
5433,8,15,1000,21,623,
5434,8,15,1100,21.8,828,
5435,8,15,1200,24.4,822,
5436,8,15,1300,26.8,868,
5437,8,15,1400,28,740,
5438,8,15,1500,29.6,693,
5439,8,15,1600,29.5,544,
5440,8,15,1700,29.8,290,
5441,8,15,1800,27.8,213,
5442,8,15,1900,25.7,14,
5443,8,15,2000,24.1,1,
5444,8,15,2100,22.9,0,
5445,8,15,2200,19.4,0,
5446,8,15,2300,16.9,0,
5447,8,15,2400,15.3,0,
5448,8,16,100,14.9,0,
5449,8,16,200,14,0,
5450,8,16,300,13.1,0,
5451,8,16,400,12.7,0,
5452,8,16,500,11.5,0,
5453,8,16,600,12.2,48,
5454,8,16,700,15.7,204,
5455,8,16,800,19.2,382,
5456,8,16,900,20.9,569,
5457,8,16,1000,23,707,
5458,8,16,1100,24.4,808,
5459,8,16,1200,26.4,855,
5460,8,16,1300,27.9,859,
5461,8,16,1400,30.8,815,
5462,8,16,1500,31.8,686,
5463,8,16,1600,32.1,505,
5464,8,16,1700,31.7,321,
5465,8,16,1800,30,121,
5466,8,16,1900,28.4,15,
5467,8,16,2000,26.8,1,
5468,8,16,2100,24.4,1,
5469,8,16,2200,21.7,1,
5470,8,16,2300,19.4,0,
5471,8,16,2400,18.9,0,
5472,8,17,100,17.1,0,
5473,8,17,200,16.7,0,
5474,8,17,300,15.1,0,
5475,8,17,400,15.3,0,
5476,8,17,500,13.9,0,
5477,8,17,600,13.9,49,
5478,8,17,700,18.1,211,
5479,8,17,800,19.9,393,
5480,8,17,900,23.2,572,
5481,8,17,1000,25,712,
5482,8,17,1100,26.9,814,
5483,8,17,1200,28.6,860,
5484,8,17,1300,30.2,870,
5485,8,17,1400,31.7,814,
5486,8,17,1500,33.1,677,
5487,8,17,1600,33.4,536,
5488,8,17,1700,34.1,351,
5489,8,17,1800,33.1,167,
5490,8,17,1900,29.8,11,
5491,8,17,2000,28.1,1,
5492,8,17,2100,24,1,
5493,8,17,2200,21.2,1,
5494,8,17,2300,19.2,0,
5495,8,17,2400,17.6,0,
5496,8,18,100,16.7,0,
5497,8,18,200,15.3,0,
5498,8,18,300,13.5,0,
5499,8,18,400,12.9,0,
5500,8,18,500,12.3,0,
5501,8,18,600,12.6,52,
5502,8,18,700,17,207,
5503,8,18,800,18.2,362,
5504,8,18,900,20.7,543,
5505,8,18,1000,22.9,714,
5506,8,18,1100,25.7,791,
5507,8,18,1200,27.4,809,
5508,8,18,1300,29,811,
5509,8,18,1400,31.1,799,
5510,8,18,1500,31.9,635,
5511,8,18,1600,32,408,
5512,8,18,1700,32,298,
5513,8,18,1800,30.6,160,
5514,8,18,1900,28.5,11,
5515,8,18,2000,24.7,1,
5516,8,18,2100,23.1,1,
5517,8,18,2200,21.2,1,
5518,8,18,2300,18.3,0,
5519,8,18,2400,16.2,0,
5520,8,19,100,14.9,0,
5521,8,19,200,13.7,0,
5522,8,19,300,13.2,0,
5523,8,19,400,12.3,0,
5524,8,19,500,12.1,0,
5525,8,19,600,12.1,35,
5526,8,19,700,14.4,176,
5527,8,19,800,19,361,
5528,8,19,900,20.3,528,
5529,8,19,1000,21.5,660,
5530,8,19,1100,23.1,770,
5531,8,19,1200,24.3,794,
5532,8,19,1300,25.7,762,
5533,8,19,1400,27.8,721,
5534,8,19,1500,28.1,614,
5535,8,19,1600,28.5,445,
5536,8,19,1700,28,251,
5537,8,19,1800,26.7,90,
5538,8,19,1900,24.9,11,
5539,8,19,2000,23.6,1,
5540,8,19,2100,22.3,1,
5541,8,19,2200,18.5,0,
5542,8,19,2300,17.1,0,
5543,8,19,2400,15.6,0,
5544,8,20,100,14.8,0,
5545,8,20,200,13.7,0,
5546,8,20,300,13.5,0,
5547,8,20,400,13.3,0,
5548,8,20,500,11.7,0,
5549,8,20,600,11.7,34,
5550,8,20,700,13.3,154,
5551,8,20,800,18.3,322,
5552,8,20,900,18.7,493,
5553,8,20,1000,20.8,642,
5554,8,20,1100,22.2,741,
5555,8,20,1200,24,771,
5556,8,20,1300,25.4,735,
5557,8,20,1400,27.6,624,
5558,8,20,1500,28.3,483,
5559,8,20,1600,29.6,417,
5560,8,20,1700,29.7,215,
5561,8,20,1800,29,94,
5562,8,20,1900,27,11,
5563,8,20,2000,25.4,1,
5564,8,20,2100,23.9,1,
5565,8,20,2200,20,0,
5566,8,20,2300,18,0,
5567,8,20,2400,18.2,0,
5568,8,21,100,16.4,0,
5569,8,21,200,15.2,0,
5570,8,21,300,14.5,0,
5571,8,21,400,13.4,0,
5572,8,21,500,13.1,0,
5573,8,21,600,13.1,38,
5574,8,21,700,16.4,175,
5575,8,21,800,19.5,357,
5576,8,21,900,20.7,169,
5577,8,21,1000,19.1,379,
5578,8,21,1100,23.3,767,
5579,8,21,1200,24.4,802,
5580,8,21,1300,25.6,789,
5581,8,21,1400,26.9,697,
5582,8,21,1500,28.1,559,
5583,8,21,1600,28,360,
5584,8,21,1700,27.1,187,
5585,8,21,1800,26.1,66,
5586,8,21,1900,23.3,3,
5587,8,21,2000,21,1,
5588,8,21,2100,19.7,0,
5589,8,21,2200,18.5,0,
5590,8,21,2300,17.1,0,
5591,8,21,2400,16.7,0,
5592,9,1,100,16.3,0,
5593,9,1,200,15,0,
5594,9,1,300,14.4,0,
5595,9,1,400,13.6,0,
5596,9,1,500,13.4,0,
5597,9,1,600,12.8,16,
5598,9,1,700,17.1,167,
5599,9,1,800,19.7,348,
5600,9,1,900,21.3,519,
5601,9,1,1000,23.6,660,
5602,9,1,1100,26.2,752,
5603,9,1,1200,29.4,797,
5604,9,1,1300,32.1,789,
5605,9,1,1400,34.3,712,
5606,9,1,1500,36.1,579,
5607,9,1,1600,36.7,413,
5608,9,1,1700,37.1,232,
5609,9,1,1800,34.9,67,
5610,9,1,1900,28.1,1,
5611,9,1,2000,25.6,1,
5612,9,1,2100,23.1,1,
5613,9,1,2200,22.8,1,
5614,9,1,2300,21.4,0,
5615,9,1,2400,20.3,0,
5616,9,2,100,19.3,0,
5617,9,2,200,17.9,0,
5618,9,2,300,17.3,0,
5619,9,2,400,16.3,0,
5620,9,2,500,15.5,0,
5621,9,2,600,15.6,15,
5622,9,2,700,17.6,120,
5623,9,2,800,22.5,285,
5624,9,2,900,24.6,451,
5625,9,2,1000,26.3,606,
5626,9,2,1100,29.5,718,
5627,9,2,1200,30.2,757,
5628,9,2,1300,32.6,752,
5629,9,2,1400,34.1,658,
5630,9,2,1500,35.4,520,
5631,9,2,1600,36,342,
5632,9,2,1700,35.6,159,
5633,9,2,1800,32.7,39,
5634,9,2,1900,28.4,1,
5635,9,2,2000,25.6,1,
5636,9,2,2100,23.4,1,
5637,9,2,2200,22.7,0,
5638,9,2,2300,23.2,0,
5639,9,2,2400,21.2,0,
5640,9,3,100,19.6,0,
5641,9,3,200,18.7,0,
5642,9,3,300,18.3,0,
5643,9,3,400,17.7,0,
5644,9,3,500,17.1,0,
5645,9,3,600,16.2,11,
5646,9,3,700,17.5,80,
5647,9,3,800,21,187,
5648,9,3,900,23,298,
5649,9,3,1000,24.4,411,
5650,9,3,1100,26.9,486,
5651,9,3,1200,28.2,587,
5652,9,3,1300,30,569,
5653,9,3,1400,32.4,601,
5654,9,3,1500,33.2,483,
5655,9,3,1600,33,287,
5656,9,3,1700,31.8,115,
5657,9,3,1800,28.9,17,
5658,9,3,1900,25.7,1,
5659,9,3,2000,23.1,1,
5660,9,3,2100,21.4,1,
5661,9,3,2200,20.6,0,
5662,9,3,2300,19.8,0,
5663,9,3,2400,18.9,0,
5664,9,4,100,18,0,
5665,9,4,200,17.7,0,
5666,9,4,300,16.7,0,
5667,9,4,400,16.2,0,
5668,9,4,500,15.7,0,
5669,9,4,600,15.4,10,
5670,9,4,700,16.9,119,
5671,9,4,800,20.4,212,
5672,9,4,900,22.9,367,
5673,9,4,1000,25.4,498,
5674,9,4,1100,26.9,605,
5675,9,4,1200,28.3,669,
5676,9,4,1300,30.2,648,
5677,9,4,1400,30.7,577,
5678,9,4,1500,32.8,435,
5679,9,4,1600,33.1,284,
5680,9,4,1700,33.2,140,
5681,9,4,1800,29.1,24,
5682,9,4,1900,25.1,1,
5683,9,4,2000,24.5,1,
5684,9,4,2100,23.3,1,
5685,9,4,2200,21.9,0,
5686,9,4,2300,20.5,0,
5687,9,4,2400,19.5,0,
5688,9,5,100,19.6,0,
5689,9,5,200,18.8,0,
5690,9,5,300,18.1,0,
5691,9,5,400,17.8,0,
5692,9,5,500,16.5,0,
5693,9,5,600,16.5,10,
5694,9,5,700,17.6,77,
5695,9,5,800,20.7,214,
5696,9,5,900,23.2,360,
5697,9,5,1000,24.8,511,
5698,9,5,1100,26.9,606,
5699,9,5,1200,29.2,610,
5700,9,5,1300,30.6,594,
5701,9,5,1400,31.2,370,
5702,9,5,1500,32.2,229,
5703,9,5,1600,31.8,217,
5704,9,5,1700,30.5,84,
5705,9,5,1800,28.6,24,
5706,9,5,1900,26.6,1,
5707,9,5,2000,25.8,1,
5708,9,5,2100,24.3,1,
5709,9,5,2200,26.4,1,
5710,9,5,2300,23.6,1,
5711,9,5,2400,22.5,0,
5712,9,6,100,22.3,0,
5713,9,6,200,21.3,0,
5714,9,6,300,21.7,0,
5715,9,6,400,20.7,0,
5716,9,6,500,18.4,0,
5717,9,6,600,17.8,3,
5718,9,6,700,18.7,37,
5719,9,6,800,20,144,
5720,9,6,900,21.1,57,
5721,9,6,1000,22.7,144,
5722,9,6,1100,24.5,440,
5723,9,6,1200,25.4,351,
5724,9,6,1300,26.6,392,
5725,9,6,1400,27.3,338,
5726,9,6,1500,26.3,9,
5727,9,6,1600,24.4,58,
5728,9,6,1700,24.1,27,
5729,9,6,1800,23.4,17,
5730,9,6,1900,21.8,0,
5731,9,6,2000,21.6,0,
5732,9,6,2100,21.8,0,
5733,9,6,2200,21.1,0,
5734,9,6,2300,19.6,0,
5735,9,6,2400,19,0,
5736,9,7,100,19.2,0,
5737,9,7,200,18.7,0,
5738,9,7,300,18.4,0,
5739,9,7,400,18.1,0,
5740,9,7,500,17,0,
5741,9,7,600,16.4,7,
5742,9,7,700,17.5,128,
5743,9,7,800,20.5,247,
5744,9,7,900,21.8,430,
5745,9,7,1000,23.6,312,
5746,9,7,1100,18,231,
5747,9,7,1200,23,861,
5748,9,7,1300,22.4,276,
5749,9,7,1400,23.4,659,
5750,9,7,1500,22.5,154,
5751,9,7,1600,23.1,188,
5752,9,7,1700,23.1,89,
5753,9,7,1800,22,6,
5754,9,7,1900,21.1,0,
5755,9,7,2000,20.5,0,
5756,9,7,2100,20.2,0,
5757,9,7,2200,20,0,
5758,9,7,2300,19.6,0,
5759,9,7,2400,19.4,0,
5760,9,8,100,18.6,0,
5761,9,8,200,18.2,0,
5762,9,8,300,17.9,0,
5763,9,8,400,17.5,0,
5764,9,8,500,17.2,0,
5765,9,8,600,17.1,3,
5766,9,8,700,18.1,68,
5767,9,8,800,20.5,316,
5768,9,8,900,22.2,504,
5769,9,8,1000,23.2,614,
5770,9,8,1100,23.3,703,
5771,9,8,1200,24.6,745,
5772,9,8,1300,25.2,706,
5773,9,8,1400,26.4,634,
5774,9,8,1500,26.8,510,
5775,9,8,1600,26.4,270,
5776,9,8,1700,25.7,91,
5777,9,8,1800,24.9,37,
5778,9,8,1900,22.7,1,
5779,9,8,2000,21.4,0,
5780,9,8,2100,20.9,0,
5781,9,8,2200,19,0,
5782,9,8,2300,17.3,0,
5783,9,8,2400,16.7,0,
5784,9,9,100,15.9,0,
5785,9,9,200,15.2,0,
5786,9,9,300,14.5,0,
5787,9,9,400,13.7,0,
5788,9,9,500,13.7,0,
5789,9,9,600,13.3,8,
5790,9,9,700,14.8,44,
5791,9,9,800,16,95,
5792,9,9,900,17.8,191,
5793,9,9,1000,19.3,435,
5794,9,9,1100,20.3,652,
5795,9,9,1200,21.5,738,
5796,9,9,1300,23.4,716,
5797,9,9,1400,24.7,622,
5798,9,9,1500,26.3,476,
5799,9,9,1600,26.1,339,
5800,9,9,1700,26.5,197,
5801,9,9,1800,24.5,37,
5802,9,9,1900,21.6,1,
5803,9,9,2000,21.8,0,
5804,9,9,2100,21.4,0,
5805,9,9,2200,20.7,0,
5806,9,9,2300,18.2,0,
5807,9,9,2400,16.3,0,
5808,9,10,100,15.7,0,
5809,9,10,200,13.5,0,
5810,9,10,300,12.7,0,
5811,9,10,400,12.5,0,
5812,9,10,500,12.1,0,
5813,9,10,600,12.5,10,
5814,9,10,700,14.9,142,
5815,9,10,800,15.7,322,
5816,9,10,900,18.8,493,
5817,9,10,1000,20.6,631,
5818,9,10,1100,24.8,720,
5819,9,10,1200,25.3,766,
5820,9,10,1300,26.2,702,
5821,9,10,1400,27.1,703,
5822,9,10,1500,28.4,538,
5823,9,10,1600,29.3,382,
5824,9,10,1700,29.3,246,
5825,9,10,1800,27.9,32,
5826,9,10,1900,23.5,1,
5827,9,10,2000,21.9,0,
5828,9,10,2100,20,0,
5829,9,10,2200,18.5,0,
5830,9,10,2300,17.6,0,
5831,9,10,2400,17,0,
5832,9,11,100,16.7,0,
5833,9,11,200,15.2,0,
5834,9,11,300,15.1,0,
5835,9,11,400,13.7,0,
5836,9,11,500,13.5,0,
5837,9,11,600,12.8,9,
5838,9,11,700,15.4,139,
5839,9,11,800,20.8,316,
5840,9,11,900,22.1,486,
5841,9,11,1000,24.3,622,
5842,9,11,1100,25.9,718,
5843,9,11,1200,28.2,754,
5844,9,11,1300,30.6,741,
5845,9,11,1400,32.2,674,
5846,9,11,1500,33.7,553,
5847,9,11,1600,34.6,401,
5848,9,11,1700,34.6,192,
5849,9,11,1800,30.9,30,
5850,9,11,1900,26.2,1,
